0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00018406,0.0,0.0,-0.05746083984375,-0.3447650390625,10.151415039062499,0.034088461953014244,0.017044230976507122,-0.034088461953014244,0.0281982421875,12.061596679687499,0.0
0.017675877,0.0,0.0,0.028730419921875,-0.201112939453125,9.9215716796875,-0.034088461953014244,0.05113269292952137,0.0,0.0281982421875,12.0438720703125,0.0
0.023721695,0.0,0.0,-0.086191259765625,-0.12449848632812499,9.758765966796874,0.034088461953014244,0.05113269292952137,0.10226538585904274,0.024169921875,12.052734374999998,0.0
0.028378725,0.0,0.0,-0.0383072265625,0.01915361328125,9.749189160156249,0.06817692390602849,0.08522115488253561,-0.10226538585904274,0.024169921875,12.052734374999998,0.0
0.03302002,0.0,0.0,-0.06703764648437499,0.33518823242187495,9.9981861328125,0.05113269292952137,-0.0,0.08522115488253561,0.0281982421875,12.079321289062499,0.0
0.037747622,0.0,0.0,0.009576806640625,0.229843359375,9.787496386718749,0.034088461953014244,0.017044230976507122,-0.05113269292952137,0.024169921875,12.0261474609375,0.0
0.04383564,0.0,0.0,0.12449848632812499,0.15322890625,10.084377392578125,0.06817692390602849,-0.034088461953014244,-0.1533980787885641,0.024169921875,12.0261474609375,0.0
0.050543786,0.0,0.0,0.13407529296874998,-0.17238251953125,9.8449572265625,0.017044230976507122,-0.0,0.10226538585904274,0.024169921875,12.035009765624999,0.0
0.055431366,0.0,0.0,-0.028730419921875,-0.28730419921875,10.295067138671874,-0.034088461953014244,-0.05113269292952137,0.10226538585904274,0.024169921875,12.052734374999998,0.0
0.060924769,0.0,0.0,0.22026655273437498,-0.44053310546874996,9.95987890625,0.11930961683554986,-0.017044230976507122,0.06817692390602849,0.0281982421875,12.0261474609375,0.0
0.066173315,0.0,0.0,-0.15322890625,-0.277727392578125,9.758765966796874,0.05113269292952137,0.017044230976507122,0.18748654074157833,0.024169921875,12.035009765624999,0.0
0.070925951,0.0,0.0,0.086191259765625,-0.239420166015625,9.433154541015625,0.017044230976507122,0.034088461953014244,0.017044230976507122,0.0281982421875,12.052734374999998,0.0
0.076111794,0.0,0.0,-0.028730419921875,-0.181959326171875,10.046070166015625,0.034088461953014244,0.05113269292952137,0.06817692390602849,0.024169921875,12.0438720703125,0.0
0.081163884,0.0,0.0,0.0,0.076614453125,9.749189160156249,-0.034088461953014244,-0.05113269292952137,0.08522115488253561,0.024169921875,12.070458984375,0.0
0.086081505,0.0,0.0,-0.0383072265625,0.488417138671875,9.481038574218749,-0.017044230976507122,-0.0,0.08522115488253561,0.0281982421875,12.052734374999998,0.0
0.090983868,0.0,0.0,-0.086191259765625,0.24899697265624998,9.892841259765625,0.10226538585904274,-0.06817692390602849,-0.13635384781205698,0.0281982421875,12.0261474609375,0.0
0.09646678,0.0,0.0,0.028730419921875,0.28730419921875,10.09395419921875,-0.08522115488253561,0.06817692390602849,-0.10226538585904274,0.0281982421875,12.052734374999998,0.0
0.101549626,0.0,0.0,0.086191259765625,-0.16280571289062498,9.6151138671875,-0.034088461953014244,-0.0,-0.034088461953014244,0.024169921875,12.008422851562498,0.0
